(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Human_Head_001 (96 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Suitcase_001 (100 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Blazer_001 (142 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shoes_001 (60 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shirt_001 (10 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Pants_001 (116 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Head_001 (96 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Suitcase_001 (100 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Blazer_001 (142 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shoes_001 (60 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shirt_001 (10 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Pants_001 (116 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Head_001 (96 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Suitcase_001 (100 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Blazer_001 (142 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shoes_001 (60 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shirt_001 (10 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Pants_001 (116 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Head_001 (96 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Suitcase_001 (100 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Blazer_001 (142 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shoes_001 (60 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shirt_001 (10 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Pants_001 (116 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Head_001 (96 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Suitcase_001 (100 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Blazer_001 (142 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shoes_001 (60 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shirt_001 (10 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Pants_001 (116 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Head_001 (96 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Suitcase_001 (100 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Blazer_001 (142 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shoes_001 (60 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shirt_001 (10 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Pants_001 (116 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Head_001 (96 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Suitcase_001 (100 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Blazer_001 (142 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shoes_001 (60 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
		Human_Shirt_001 (10 verts)	-1	False	False	False	1	[HUMAN_ATLAS (UnityEngine.Material)] 	
	Mobile/Unlit (Supports Lightmap) (8 verts): 
		Quad (4 verts)	-1	True	False	False	1	[ConsoleBackground (UnityEngine.Material)] 	
		Quad (1) (4 verts)	-1	True	False	False	1	[ConsoleBackground (UnityEngine.Material)] 	
	Standard (440 verts): 
		Camera_03_Prop (110 verts)	-1	False	False	False	1	[Camera (UnityEngine.Material)] 	
		Camera_Prop (110 verts)	-1	False	False	False	1	[Camera (UnityEngine.Material)] 	
		Camera_02_Prop (110 verts)	-1	False	False	False	1	[Camera (UnityEngine.Material)] 	
		Camera_01_Prop (110 verts)	-1	False	False	False	1	[Camera (UnityEngine.Material)] 	
	Standard (5088 verts): 
		Building_002 (318 verts)	1	True	False	True	3	[Buildings_Details (UnityEngine.Material)] [Buildings_Escaparete_01_02 (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x5 times]
		Building_005 (2) (318 verts)	2	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_005 (9) (318 verts)	2	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_005 (318 verts)	1	True	False	True	3	[Buildings_Details (UnityEngine.Material)] [Buildings_Escaparete_02 (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times]
		Building_005 (8) (318 verts)	2	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_01 (318 verts)	1	True	False	True	3	[Buildings_Details (UnityEngine.Material)] [Buildings_Escaparete_03 (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x4 times]
		Building_005 (1) (318 verts)	0	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_006 (318 verts)	2	True	False	True	3	[Buildings_Details (UnityEngine.Material)] [Buildings_Escaparete_05 (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times]
		Building_005 (4) (318 verts)	0	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_003 (318 verts)	2	True	False	True	3	[Buildings_Details (UnityEngine.Material)] [Buildings_Escaparete_04 (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x8 times]
		Building_005 (5) (318 verts)	0	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_005 (7) (318 verts)	0	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_005 (10) (318 verts)	0	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_005 (3) (318 verts)	1	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_005 (6) (318 verts)	3	True	False	True	2	[Buildings_Details (UnityEngine.Material)] [Buildings_Details (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x6 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Building_004 (318 verts)	0	True	False	True	3	[Buildings_Details (UnityEngine.Material)] [Buildings_Escaparete_01 (UnityEngine.Material)] [Buildings_Windows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x10 times]
	Standard (4 verts): 
		City_Ground (4 verts)	3	True	False	False	1	[Ground (UnityEngine.Material)] 	
	Unlit/Color (2060 verts): 
		Cam_01 (515 verts)	-1	False	False	True	1	[ActiveCamera (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Cam_04 (515 verts)	-1	False	False	True	1	[ActiveCamera (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Cam_03 (515 verts)	-1	False	False	True	1	[ActiveCamera (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Cam_02 (515 verts)	-1	False	False	True	1	[ActiveCamera (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
	Unlit/Texture (20 verts): 
		Camera2_Button (4 verts)	-1	True	False	False	1	[Camera2Render (UnityEngine.Material)] 	
		Camera1_Button (4 verts)	-1	True	False	False	1	[Camera1Render (UnityEngine.Material)] 	
		MainScreen (4 verts)	-1	True	False	False	1	[Camera5Render (UnityEngine.Material)] 	
		Camera3_Button (4 verts)	-1	True	False	False	1	[Camera3Render (UnityEngine.Material)] 	
		Camera4_Button (4 verts)	-1	True	False	False	1	[Camera4Render (UnityEngine.Material)] 	
